DrugBank ID,Name_Synonyms
DB04815,"['clioquinol', '5-chlor-7-jod-8-hydroxy-chinolin', '5-chloro-7-iodo-8-hydroxyquinoline', '5-chloro-7-iodo-8-quinolinol', '5-chloro-7-iodoquinolin-8-ol', '5-chloro-8-hydroxy-7-iodoquinoline', '7-iodo-5-chloro-8-hydroxyquinoline', '7-iodo-5-chloroxine', 'chloroiodoquin', 'clioquinol', 'clioquinolum', 'iodochlorhydroxyquin', 'iodochlorhydroxyquinoline', 'iodochlorohydroxyquin', 'iodochloroxyquinoline']"
DB04816,"['dantron', '1,8-dihydroxy-9,10-anthracenedione', '1,8-dihydroxy-9,10-anthraquinone', '1,8-dihydroxyanthra-9,10-quinone', '1,8-dihydroxyanthrachinon', '1,8-dihydroxyanthraquinone', 'chrysazin', 'danthron', 'dantron', 'dantrona', 'dantrone', 'dantronum']"
DB04817,"['metamizole', 'metamizol']"
DB04818,['nan']
DB04819,"['methapyrilene', '2-[[2-(dimethylamino)ethyl]-2-thenylamino]pyridine', 'methypyrilene', ""n-(α-pyridyl)-n-(α-thenyl)-n',n'-dimethylethylenediamine"", ""n,n-dimethyl-n'-pyrid-2-yl-n'-2-thenylethylenediamine"", ""n,n-dimethyl-n'-pyridin-2-yl-n'-(2-thienylmethyl)ethane-1,2-diamine"", 'thenylpyramine']"
DB04820,"['nialamide', '1-(2-(benzylcarbamoyl)ethyl)-2-isonicotinoylhydrazine', '2-(2-(benzylcarbamoyl)ethyl)hydrazide isonicotinic acid', '2-(2-(benzylcarbamyl)ethyl)hydrazide isonicotinic acid', 'beih', 'isonicotinic acid 2-((2-benzylcarbamoyl)ethyl)hydrazide', 'isonicotinic acid, 2-(2-(benzylcarbamoyl)ethyl)hydrazide', 'n-(2-(benzylcarbamyl)ethylamino)isonicotinamide', 'n-benzyl-beta-(isonicotinoylhydrazine)propionamide', 'n-benzyl-beta-(isonicotinylhydrazino)propionamide', ""n-isonicotinoyl-n'(beta-n-benzylcarboxamidoethyl)hydrazine"", 'nialamida', 'nialamide', 'nialamidum']"
DB04821,"['nomifensine', '(+-)-nomifensin', '(+-)-nomifensine', '2-methyl-4-phenyl-1,2,3,4-tetrahydro-isoquinolin-8-ylamine', '8-amino-2-methyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline', 'd,l-nomifensine', 'nomifensin', 'nomifensina', 'nomifensine', 'nomifensinum']"
DB04822,"['oxeladin', '2-(2-diethylaminoethoxy)ethyl 2-ethyl-2-phenylbutyrate', 'oxeladin', 'oxeladina', 'oxeladine', 'oxeladinum']"
DB04823,"['oxyphenisatin', '1,3-dihydro-3,3-bis(4-hydroxyphenyl)-2h-indol-2-one', '3,3-bis(4-hydroxyphenyl)oxindole', '3,3-bis(p-hydroxyphenyl)-2-indolinone', '3,3-bis(p-hydroxyphenyl)oxindole', ""4,4'-dihydroxydiphenylisatin"", 'dihydroxyphenoloxindol', 'oxifenisatina', 'oxyphenisatine', 'oxyphenisatinum']"
DB04824,"['phenolphthalein', '3,3-bis(4-hydroxyphenyl)phthalide', 'fenolftalein', 'fenolftaleina', 'phenolphtaleine', 'phenolphthaleinum', 'phthalimetten', 'phthalin', 'yellow phenolphthalein']"
DB04825,"['prenylamine', ""1-phenyl-2-(1',1'-diphenylpropyl-3'-amino)propane"", 'dl-prenylamine', 'n-(1-methyl-2-phenylethyl)-gamma-phenylbenzenepropanamine', 'n-(3,3-diphenylpropyl)-alpha-methylphenaethylamin', 'n-(3,3-diphenylpropyl)-alpha-methylphenethylamine', 'prenilamina', 'prenylamine', 'prenylaminum']"
DB04826,"['thenalidine', '1-methyl-4-amino-n-phenyl-n-(2-thenyl)piperidine', '1-methyl-4-n-2-thenylanilinopiperidine', 'tenalidina', 'thenalidine', 'thenalidinum', 'thenophenopiperidine']"
DB04827,"['urethane', 'aethylcarbamat', 'aethylurethan', 'carbamic acid ethyl ester', 'carbamidsaeure-aethylester', 'ethyl carbamate', 'ethylester kyseliny karbaminove', 'uretan etylowy', 'uretano', 'urethan', 'urethane', 'urethanum']"
DB04828,"['zomepirac', '5-(4-chlorobenzoyl)-1,4-dimethyl-1h-pyrrole-2-acetic acid', 'zomepiracum']"
DB04829,"['lysergic acid diethylamide', '(+)-lsd', 'd-lysergic acid diethylamide', 'diethylamid kyseliny lysergove', 'lsd', 'lsd 25', 'lysergic acid diethylamide', 'lysergide', 'lysergidum', 'lysergsäurediäthylamid', 'lysergsäurediethylamid', 'n,n-diethyl-(+)-lysergamide', 'n,n-diethyl-d-lysergamide', 'n,n-diethyllysergamide']"
DB04830,"['buformin', '1-butylbiguanide', 'buformina', 'buformine', 'buforminum']"
DB04831,"['tienilic acid', '(2,3-dichloro-4-(2-thenoyl)phenoxy)acetic acid', '(2,3-dichloro-4-(2-thiophenecarbonyl)phenoxy)acetic acid', '4-(2-theonyl)-2,3-dichlorphenoxyessigsäure', '4-(2-thienylketo)-2,3-dichlorophenoxyacetic acid', 'acide tiénilique', 'ácido tienilico', 'acidum tienilicum', 'thienylic acid', 'ticrynafen', 'tienilic acid', 'tienilico acido']"
DB04832,"['zimelidine', ""(z)-3-(4'-bromophenyl)-3-(3''-pyridyl)dimethylallylamine"", '(z)-zimelidine', 'cis-zimelidine', 'zimeldina', 'zimeldine', 'zimeldinum']"
DB04833,"['methaqualone', 'metacualona', 'methaqualone']"
DB04834,['nan']
DB04835,"['maraviroc', 'maraviroc', 'maravirocum']"
DB04836,"['amineptine', 'amineptino', 'amineptinum']"
DB04837,"['clofedanol', 'chlophedianol', 'clofedanol', 'clofedanolum', 'clofedianolo']"
DB04838,"['cyclandelate', '3,3,5-trimethylcyclohexyl mandelate', '3,5,5-trimethylcyclohexyl amygdalate', 'ciclandelato', 'cyclandelate', 'cyclandelatum']"
DB04839,"['cyproterone acetate', 'cyproterone 17-o-acetate', 'cyproterone acetate']"
DB04840,"['debrisoquine', 'debrisochinum', 'debrisoquin', 'debrisoquina', 'débrisoquine', 'debrisoquine', 'debrisoquinum']"
DB04841,"['flunarizine', '1-[bis(4-fluorophenyl)methyl]-4-[(2e)-3-phenylprop-2-en-1-yl]piperazine', 'flunarizina', 'flunarizine', 'flunarizinum']"
DB04842,"['fluspirilene', 'fluspirilene', 'fluspirileno', 'fluspirilenum']"
DB04843,"['mepenzolate', 'mepenzolate', 'mepenzolic acid']"
DB04844,"['tetrabenazine', '1,2,4,6,7,11b-hexahydro-3-isobutyl-9,10-dimethoxy-2h-benzo[a]quinolizin-2-one', '2-oxo-3-isobutyl-9,10-dimethoxy-1,2,3,4,6,7-hexahydro-11bh-benzo[a]quinolizine', '2-oxo-3-isobutyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2h-benzoquinolizine', 'tetrabenazina', 'tetrabenazine', 'tetrabenazinum']"
DB04845,"['ixabepilone', 'aza-epothilone b', 'azaepothilone b', 'ixabepilone']"
DB04846,"['celiprolol', ""rs)-n'-{3-acetyl-4-[3-(tert-butylamino)-2-hydroxypropoxy]phenyl}-n,n-diethylurea""]"
DB04847,"['roxadustat', 'roxadustat']"
DB04848,['nan']
DB04849,['nan']
DB04850,['nan']
DB04851,"['biricodar', 'biricodar']"
DB04852,"['implitapide', 'implitapide']"
DB04853,"['binodenoson', '2-((cyclohexylmethylene)hydrazino)adenosine', 'binodenoson']"
DB04854,"['febuxostat', '2-(3-cyano-4-isobutoxyphenyl)-4-methyl- 1,3-thiazole-5-carboxylic acid', 'fébuxostat', 'febuxostat', 'febuxostatum']"
DB04855,"['dronedarone', 'dronedarona', 'dronedarone', 'n-(2-butyl-3-(4-(3-(dibutylamino)propoxy)benzoyl)-5-benzofuranyl)-methanesulfonamide', 'n-(2-butyl-3-(p-(3-(dibutylamino)propoxy)benzoyl)-5-benzofuranyl)methanesulfonamide']"
DB04856,"['dexloxiglumide', 'dexloxiglumida', 'dexloxiglumide', 'dexloxiglumidum']"
DB04857,['nan']
DB04858,"['tirapazamine', '1,2,4-benzotriazin-3-amine, 1,4-dioxide', '3-amino-1,2,4-benzotriazine 1,4-dioxide', 'tirapazamine']"
DB04859,"['zanapezil', 'zanepezil']"
DB04860,"['isatoribine', '7-deaza-7-thia-8-oxoguanosine', '7-thia-8-oxoguanosine', '7-tog', 'isatoribine']"
DB04861,"['nebivolol', 'narbivolol', 'nebivolol', 'nebivololum']"
DB04862,"['merimepodib', 'merimepodib', 'mmpd']"
DB04863,"['lefradafiban', 'lefradafiban', 'lefradafibán']"
DB04864,"['huperzine a', '(−)-huperazine a', '(−)-selagine', 'huperzine-a', 'l-huperzine a', 'selagine']"
DB04865,"['omacetaxine mepesuccinate', '(−)-homoharringtonine', ""(2'r,3s,4s,5r)-(−)-homoharringtonine"", 'hht', 'homoharringtonin', 'homoharringtonine', 'mepesuccinato de omacetaxina', 'omacetaxine mepesuccinate']"
DB04866,"['halofuginone', '(+/-)-trans-7-bromo-6-chloro-3-(3-(3-hydroxy-2-piperidyl)-acetonyl)-4(3h)-quinazolinone']"
DB04867,['nan']
DB04868,"['nilotinib', 'nilotinib', 'nilotinibum']"
DB04869,['nan']
DB04870,"['oleoyl-estrone', 'estrone 3-oleate', 'estrone monooleate', 'estrone oleic acid ester', 'oe', 'oleoyl estrone', 'oleoylestrone']"
DB04871,"['lorcaserin', 'lorcaserin', 'lorqess']"
DB04872,['nan']
DB04873,['nan']
DB04874,"['picoplatin', '(sp-4-3)-amminedichloro(2-methylpyridine)platinium', 'picoplatin']"
DB04875,['nan']
DB04876,"['vildagliptin', 'vildagliptin', 'vildagliptina']"
DB04877,"['voacamine', 'methyl-12-methoxy-13-(17-methoxy-17-oxovobasan-3alpha-yl)ibogamine-18-carboxylate', 'voacanginine', 'vocamine']"
DB04878,"['voglibose', 'voglibosa', 'voglibose', 'voglibosum']"
DB04879,"['vatalanib', 'vatalanib', 'vatalinib']"
DB04880,"['enoximone', 'enoximona', 'enoximone', 'enoximonum']"
DB04881,['nan']
DB04882,"['edotecarin', ""e'dotecarine"", 'edotecarin', 'edotecarina', 'edotecarinum']"
DB04883,['nan']
DB04884,"['dapoxetine', 'dapoxetina', 'dapoxetinum']"
DB04885,['nan']
DB04886,"['calanolide a', '(+)-calanolide a']"
DB04887,"['brecanavir', 'brecanavir']"
DB04888,"['bifeprunox', 'bifeprunox', 'bifeprunoxum']"
DB04889,['nan']
DB04890,"['bepotastine', 'bepotastina', 'bepotastine']"
DB04891,['nan']
DB04892,"['phenserine', '(-)-eseroline phenylcarbamate', '(-)-phenserine']"
DB04893,['nan']
DB04894,"['vapreotide', 'vapreotida', 'vapreotidum']"
DB04895,"['pegaptanib', 'eye 001', 'nx 1838', 'nx1838', 'pegaptanib octasodium', 'pegaptanib sodium']"
DB04896,"['milnacipran', '(+-)-milnacipran', 'midalcipran', 'milnacipran', 'milnacipranum']"
DB04897,"['lucinactant', 'ati-02', 'kl4-surfactant']"
DB04898,"['ximelagatran', ""ethyl 2-[[(1r)-1-cyclohexyl-2- [(2s)-2-[[4-(n'-hydroxycarbamimidoyl) phenyl]methylcarbamoyl]azetidin-1-yl]- 2-oxo-ethyl]amino]acetate"", 'ximelagatran', 'ximélagatran', 'ximelagatrán', 'ximelagatranum']"
DB04899,"['nesiritide', 'bnp', 'bnp-32', 'brain natriuretic peptide 32', 'human brain natriuretic factor-32', 'nesiritide', 'nesiritide recombinant']"
DB04900,"['thymalfasin', 'thymosin alpha1 (human)']"
DB04901,"['galiximab', 'anti-cd80 monoclonal antibody']"
DB04903,['nan']
DB04904,['nan']
DB04905,"['tesmilifene', 'n,n-diethyl-2-((4-phenylmethyl)phenoxy)ethanamine', 'tesmilifene']"
DB04907,"['sitimagene ceradenovec', 'sitimagene ceradenovec']"
DB04908,"['flibanserin', 'flibanserin']"
DB04909,"['sitamaquine', 'sitamaquine']"
DB04910,"['oxibendazole', '5-propoxy-2-benzimidazolecarbamic acid methyl ester', 'methyl 5-n-propoxy-2-benzimidazole carbamate', 'methyl 5-propoxy-2-benzimidazolecarbamate', 'oxibendazole', 'oxibendazolo', 'oxibendazolum']"
DB04911,"['oritavancin', 'chlorobiphenyl-chloroeremomycin', 'oritavancin']"
DB04912,"['stannsoporfin', 'sn mesoporphyrin', 'snmp', 'stannsoporfin', 'tin mesoporphyrin']"
DB04914,"['g17dt', 'antigastrin 17', 'gastrin 17 immunogen', 'gastrin 17 vaccine']"
DB04915,"['idronoxil', '3-(4-hydroxyphenyl)-2h-chromen-7-ol', 'dehydroequol', 'haginin e', 'phenoxodiol']"
DB04917,['nan']
DB04918,"['ceftobiprole', 'ceftobiprol', 'ceftobiprole']"
DB04919,['nan']
DB04920,"['clevidipine', 'clevidipine', 'clevidipine butyrate', 'clevidipino']"
DB04921,['nan']
DB04923,"['rhthrombin', 'recombinant thrombin', 'recothrom', 'rhthrombin', 'rthrombin']"
DB04924,"['itopride', 'itopride', 'n-(p-(2-(dimethylamino)ethoxy)benzyl)veratramide']"
DB04925,"['desmoteplase', 'desmoteplase', 'dspa desmoteplase', 'rdspa alpha 1', 'salivary plasminogen activator alpha 1, desmodus rotundus']"
DB04926,['nan']
DB04927,['nan']
DB04928,['nan']
DB04929,['nan']
DB04930,"['permethrin', '(3-phenoxyphenyl)methyl (±)-cis,trans-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate', '3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane carboxylic acid, (3-phenoxyphenyl) methyl ester', 'permethrin']"
DB04931,"['afamelanotide', 'melanotan 1', 'melanotan i', 'mt-i']"
DB04932,"['defibrotide', 'defibrotide free acid', 'defibrotide free acid (porcine mucosa)', 'defibrotide free acid (porcine)']"
DB04933,['nan']
DB04934,"['rifalazil', ""3'-hydroxy-5'-(4-isobutyl-1-piperazinyl)benzoxazinorifamycin""]"
DB04936,"['tagatose', '(3s,4s,5r)-1,3,4,5,6-pentahydroxyhexan-2-one', 'd-lyxo-hex-2-ulose', 'd-lyxo-hexulose', 'd-tag', 'd-tagatose', 'keto-d-tagatose']"
DB04938,"['ospemifene', '2-(4-(4-chloro-1,2-diphenyl-but-1-enyl)phenoxy)ethanol', '2-(p-((z)-4-chloro-1,2-diphenyl-1-butenyl)phenoxy)ethanol', 'deamino-hydroxytoremifene', 'ospemifene', 'ospemifeno']"
DB04941,"['crofelemer', 'crofelemer']"
DB04942,"['tamibarotene', 'retinobenzoic acid']"
DB04943,['nan']
DB04944,"['acadesine', 'acadesina', 'acadesine', 'acadesinum', 'aica-riboside']"
DB04945,"['hemoglobin', 'deoxyhemoglobin', 'haemoglobin', 'human hemoglobin']"
DB04946,"['iloperidone', '1-[4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1- piperidinyl]propoxy]-3-methoxyphenyl]ethanone', ""4'-(3-(4-(6-fluoro-1,2-benzisoxazol-3-yl)piperidino)propoxy)-3'-methoxyacetophenone"", 'iloperidona', 'ilopéridone', 'iloperidone', 'iloperidonum']"
DB04947,['nan']
DB04948,"['lofexidine', '2-(alpha-(2,6-dichlorophenoxy)ethyl)2-imidazoline', 'lofexidina', 'lofexidine', 'lofexidinum']"
DB04949,"['pexelizumab', '5g1.1-sc', 'h5g1.1-scfv', 'pexelizumab']"
DB04950,['nan']
DB04951,"['pirfenidone', 'pirfenidona', 'pirfenidone']"
DB04952,['nan']
DB04953,"['ezogabine', 'ethyl {2-amino-4-[(4-fluorobenzyl)amino]phenyl}carbamate', 'ethyl 2-amino-4-((p-fluorobenzyl)amino)carbanilate', 'ezg', 'ezogabine', 'n-(2-amino-4-(4-fluorobenzylamino)-phenyl) carbamic acid ethyl ester', 'n-(2-amino-4-(4-fluorobenzylamino)phenyl)carbamic acid ethyl ester', 'retigabina', 'retigabine', 'rtg']"
DB04954,['nan']
DB04955,['nan']
DB04956,['nan']
DB04957,['nan']
DB04958,"['epratuzumab', 'epratuzumab', 'immu-hll2']"
DB04959,"['verpasep caltespen', 'bcg65-e7', 'heat-shock protein hsp 65 (mycobacterium bcg) fusion protein with transcription factor e7 (human papillomavirus 16)', 'hpv 16 e7/hsp65 vaccine', 'hpv e7 peptide epitope vaccine', 'hspe7', 'verpasep caltespen']"
DB04960,"['tipifarnib', 'tipifarnib', 'zarnestra']"
DB04961,"['troxacitabine', '(-)-oddc']"
DB04962,['nan']
DB04963,"['rhgad65', 'recombinant human gad65', 'recombinant human glutamic acid decarboxylase']"
DB04964,"['oregovomab', 'monoclonal antibody b43.13', 'oregovamab', 'oregovomab']"
DB04967,"['lucanthone', '1-((2-(diethylamino)ethyl)amino)-4-methylthioxanthen-9-one', '1-{[2-(diethylamino)ethyl]amino}-4-methylthioxanthen-9-one', '1-diethylaminoethylethylamino-4-methyl-thioxanthenone', 'lucanthone', 'lucanthonum', 'lucantona']"
DB04968,['nan']
DB04969,['nan']
DB04970,"['lesopitron', '2-(4-(4-(4-chloropyrazol-1-yl)butyl)-1-piperazinyl)pyrimidine', 'lesopitron']"
DB04971,"['reglitazar', 'reglitazar', 'reglixane']"
DB04972,['nan']
DB04973,['nan']
DB04974,['nan']
DB04975,"['banoxantrone', 'banoxantrone']"
DB04976,['nan']
DB04977,"['plitidepsin', 'aplidine', 'dehydrodidemnin b', 'plitidepsin', 'plitidepsina', 'plitidepsine', 'plitidepsium']"
DB04978,['nan']
DB04979,['nan']
DB04980,['nan']
DB04981,['nan']
DB04982,['nan']
DB04983,['nan']
DB04985,['nan']
DB04986,['nan']
DB04987,['nan']
DB04988,['nan']
DB04989,['nan']
DB04991,['nan']
DB04992,['nan']
DB04995,['nan']
DB04996,"['satraplatin', 'satraplatin']"
DB04997,['nan']
DB04998,['nan']
DB04999,['nan']
DB05000,['nan']
DB05001,['nan']
DB05003,['nan']
DB05004,"['peptide yy (3-36)', 'pyy (3-36) peptide', 'pyy 3-36', 'pyy(3-36)', 'pyy3-36']"
DB05005,['nan']
DB05006,['nan']
DB05009,['nan']
DB05010,['nan']
DB05011,['nan']
DB05012,['nan']
DB05013,"['ingenol mebutate', '3-angeloylingenol', '3-ingenyl angelate', 'ingenol 3-angelate', 'ingenol mebutate', 'ingenol mebutato', 'ingenoli mebutas', ""mébutate d'ingénol"", 'mebutato de ingenol']"
DB05014,['nan']
DB05015,"['belinostat', 'belinostat']"
DB05016,"['ataluren', '3-[5-(2-fluorophenyl)-1,2,4-oxadiazol-3-yl]benzoic acid', 'ataluren']"
DB05017,['nan']
DB05018,"['migalastat', '1-deoxygalactonojirimycin', '1-deoxygalactostatin', 'migalastat']"
DB05019,['nan']
DB05020,['nan']
DB05021,['nan']
DB05022,['nan']
DB05023,['nan']
DB05024,['nan']
DB05025,['nan']
DB05027,['nan']
DB05029,"['lancovutide', 'duramycin', 'lancovutide']"
DB05032,['nan']
DB05033,['nan']
DB05034,"['ularitide', 'urodilatin ularitide']"
DB05035,['nan']
DB05036,['nan']
DB05038,['nan']
DB05039,"['indacaterol', 'indacaterol']"
DB05040,['nan']
DB05042,['nan']
DB05043,['nan']
DB05044,['nan']
DB05045,"['obinepitide', '(34-l-glutamine)pancreatic hormone (human)']"
DB05046,['nan']
DB05047,['nan']
DB05048,['nan']
DB05049,['nan']
DB05050,['nan']
DB05051,['nan']
DB05052,['nan']
DB05053,['nan']
DB05054,['nan']
DB05055,['nan']
DB05056,['nan']
DB05057,['nan']
DB05059,['nan']
DB05060,['nan']
DB05061,['nan']
DB05063,['nan']
DB05064,['nan']
DB05068,['nan']
DB05069,['nan']
DB05070,['nan']
DB05071,['nan']
DB05072,['nan']
DB05073,['nan']
DB05075,['nan']
DB05076,"['fenretinide', '4-hpr', '4-hydroxy(phenyl)retinamide', '4-hydroxyphenyl retinamide', 'fenretinida', 'fenretinide', 'fenretinidum', 'n-(4-hydroxyphenyl)all-trans retinamide']"
DB05077,['nan']
DB05078,['nan']
DB05079,['nan']
DB05080,['nan']
DB05081,['nan']
DB05082,['nan']
DB05084,['nan']
DB05085,['nan']
DB05087,['nan']
DB05088,"['tetrathiomolybdate', 'thiomolybdate', 'tiomolibdate ion']"
DB05089,['nan']
DB05090,['nan']
DB05091,['nan']
DB05092,['nan']
DB05093,['nan']
DB05095,"['cimicoxib', 'cimicoxib']"
DB05096,['nan']
DB05097,"['labetuzumab', 'hmn-14', 'labetuzumab', 'mab hmn14', 'monoclonal antibody hmn-14']"
DB05098,['nan']
DB05099,['nan']
DB05100,"['prinomastat', 'prinomastat']"
DB05101,['nan']
DB05102,['nan']
DB05103,"['an-9', 'pivaloyloxymethyl butyrate', 'pivaloyloxymethylbutyrate', 'pivanex']"
DB05104,['nan']
DB05105,['nan']
DB05106,['nan']
DB05107,"['16-bromoepiandrosterone', '16alpha-bromoepiandrosterone']"
DB05108,['nan']
DB05109,"['trabectedin', 'ecteinascidin 743', 'trabectedin', 'trabectedina']"
DB05110,['nan']
DB05111,['nan']
DB05112,['nan']
DB05113,['nan']
DB05114,['nan']
DB05115,['nan']
DB05116,['nan']
DB05117,['nan']
DB05118,['nan']
DB05119,['nan']
DB05120,['nan']
DB05121,['nan']
DB05122,['nan']
DB05123,['nan']
DB05124,['nan']
DB05125,['nan']
DB05126,['nan']
DB05127,['nan']
DB05128,['nan']
DB05129,['nan']
DB05130,['nan']
DB05131,['nan']
DB05132,['nan']
DB05133,['nan']
DB05134,"['tanespimycin', '17aag', 'tanespimycin', 'tanespimycina']"
DB05135,['nan']
DB05136,['nan']
DB05137,"['lobeline', 'lobelina']"
DB05138,['nan']
DB05139,['nan']
DB05140,['nan']
DB05141,['nan']
DB05142,['nan']
DB05143,"['oxi-4503', 'ca1p', 'combretastatin a-1 bis(phosphate)', 'combretastatin a1 diphosphate', 'oxi4503']"
DB05144,['nan']
DB05145,"['th0318', 'thglp-1']"
DB05146,['nan']
DB05147,['nan']
DB05148,['nan']
DB05149,['nan']
DB05150,['nan']
DB05151,['nan']
DB05152,['nan']
DB05154,['nan']
DB05155,['nan']
DB05156,['nan']
DB05157,['nan']
DB05158,['nan']
DB05159,['nan']
DB05160,['nan']
DB05161,['nan']
DB05163,['nan']
DB05164,['nan']
DB05165,['nan']
DB05166,['nan']
DB05167,['nan']
DB05168,['nan']
DB05169,['nan']
DB05170,['nan']
DB05171,['nan']
DB05172,['nan']
DB05173,['nan']
DB05174,['nan']
DB05177,['nan']
DB05178,['nan']
DB05179,['nan']
DB05180,['nan']
DB05181,['nan']
DB05182,['nan']
DB05183,['nan']
DB05184,['nan']
DB05185,['nan']
DB05186,['nan']
DB05187,['nan']
DB05188,['nan']
DB05189,['nan']
DB05190,['nan']
DB05191,['nan']
DB05192,['nan']
DB05194,['nan']
DB05195,['nan']
DB05196,['nan']
DB05197,['nan']
DB05198,['nan']
DB05199,['nan']
DB05200,['nan']
DB05201,['nan']
DB05202,['nan']
DB05203,['nan']
DB05204,['nan']
DB05205,['nan']
DB05207,['nan']
DB05209,"['rozrolimupab', 'recombinant human antigen-specific polyclonal antibody (pab) against rhd antigen expressed in chinese hamster ovary cells']"
DB05210,['nan']
DB05211,['nan']
DB05212,['nan']
DB05214,['nan']
DB05217,['nan']
DB05218,['nan']
DB05219,"['crisaborole', 'crisaborole']"
DB05220,['nan']
DB05222,['nan']
DB05223,['nan']
DB05224,['nan']
DB05225,['nan']
DB05226,['nan']
DB05227,['nan']
DB05228,['nan']
DB05229,['nan']
DB05230,['nan']
DB05232,['nan']
DB05233,['nan']
DB05234,['nan']
DB05235,['nan']
DB05236,['nan']
DB05237,"['rhmbl', 'recombinant human mannan-binding protein', 'recombinant human mannose-binding lectin', 'rhmbp']"
DB05239,"['cobimetinib', 'cobimetinib']"
DB05241,['nan']
DB05242,['nan']
DB05243,['nan']
DB05244,['nan']
DB05245,"['silver sulfadiazine', 'silver sulfadiazinate', 'silver sulfadiazine', 'silver sulphadiazine', 'sulfadiazine silver', 'sulfadiazine silver salt']"
DB05246,"['methsuximide', '(rs)-1,3-dimethyl-3-phenyl-2,5-pyrrolidindion', '1,3-dimethyl-3-phenyl-2,5-dioxopyrrolidine', '1,3-dimethyl-3-phenyl-pyrrolidin-2,5-dione', '1,3-dimethyl-3-phenylsuccinimide', 'alpha-methyl-alpha-phenyl n-methyl succinimide', 'alpha-methylphensuximide', 'mesuximida', 'mesuximide', 'mesuximidum', 'methsuximid', 'methsuximide', 'metosuccimmide', 'n-methyl-alpha-methyl-alpha-phenylsuccinimide', 'n,2-dimethyl-2-phenylsuccinimide']"
DB05249,['nan']
DB05252,"['fenoxaprop-ethyl', 'fenoxaprop ethyl']"
DB05253,"['telapristone acetate', '17alpha-acetoxy-11beta-(4-(dimethylamino)phenyl)-21-methoxy-19-norpregna-4,9-dien-3,20-dione']"
DB05254,"['fibrinolysin', 'bovine fibrinolysin', 'bovine plasmin', 'fibrinolysin (human)', 'fibrinolysin, human', 'plasmin (bos taurus)', 'plasmin (bovine)', 'plasmin bovine']"
DB05255,['nan']
DB05257,['nan']
DB05258,"['interferon alfa', 'huifn-alpha-le', 'ifn-α', 'interferon alfa', 'interferon alpha', 'natural alpha interferon']"
DB05259,"['glatiramer', '(t,g)-a-l', 'cop 1', 'cop-1', 'copolymer i (synthetic peptide)', 'copolymer-1']"
DB05260,"['gallium nitrate', 'gallium nitrate (anhydrous)', 'nitric acid, gallium salt, anhydrate']"
DB05262,"['oxypurinol', '1h-pyrazolo[3,4-d]pyrimidine-4,6(5h,7h)-dione', 'alloxanthine', 'dhpp', 'ossipurinolo', 'oxipurinol', 'oxipurinolum', 'oxoallopurinol', 'oxypurinol']"
DB05263,['nan']
DB05264,['nan']
DB05265,"['ecabet', 'ecabet', 'ecabetum']"
DB05266,"['ibudilast', 'ibudilastum']"
DB05268,['nan']
DB05271,"['rotigotine', '(6s)-6-(propyl(2-(2-thienyl)ethyl)amino)-5,6,7,8-tetrahydro-1-naphthalenol', 'rotigotina', 'rotigotine']"
DB05273,"['samarium (153sm) lexidronam', '153sm-edtmp', 'samarium (153 sm) lexidronam', 'samarium (153sm) lexidronam', 'samarium sm-153 lexidronam', 'samarium-153 lexidronam', 'samarium-153-edtmp']"
DB05276,"['hepatitis b immune globulin', 'hbig', 'hepatitis b immune globulin (human)', 'hepatitis b immune globulin human', 'human hepatitis b immunoglobulin', 'human hepatitis b virus immune globulin', 'human hepatitis-b immunoglobulin']"
DB05281,['nan']
DB05282,['nan']
DB05284,['nan']
DB05285,['nan']
DB05288,['nan']
DB05289,"['tarenflurbil', '(−)-(2r)-2-(2-fluorobiphenyl-4-yl)propanoic acid', '(2r)-2-(2-fluorobiphenyl-4-yl)propanoic acid', ""(r)-2-fluoro-α-methyl(1,1'-biphenyl)-4-acetic acid"", '(r)-flurbiprofen']"
DB05290,['nan']
DB05292,['nan']
DB05293,['nan']
DB05294,"['vandetanib', 'n-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methyl-4-piperidinyl)methoxy)-4-quinazolinamine', 'n-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine', 'vandetanib']"
DB05295,"['eldecalcitol', '1α,25-dihydroxy-2β-(3-hydroxypropoxy)cholecalciferol']"
DB05296,"['motexafin lutetium', 'lutetium texaphyrin anhydrous', 'motexafin lutetium anhydrous']"
